x*,z*_ini,z*_fin
-0.942,-0.805,-0.764
-0.944,-0.805,-0.768
-0.946,-0.803,-0.771
-0.947,-0.801,-0.774
-0.949,-0.797,-0.775
-0.951,-0.793,-0.776
-0.953,-0.789,-0.776
-0.955,-0.784,-0.776
-0.957,-0.778,-0.776
-0.958,-0.773,-0.776
-0.96,-0.765,-0.775
-0.962,-0.757,-0.773
-0.964,-0.749,-0.768
-0.966,-0.741,-0.762
-0.967,-0.737,-0.756
-0.969,-0.732,-0.75
-0.971,-0.727,-0.746
-0.973,-0.72,-0.741
-0.975,-0.715,-0.737
-0.977,-0.71,-0.734
-0.978,-0.706,-0.733
-0.98,-0.703,-0.733
-0.982,-0.702,-0.732
-0.984,-0.701,-0.737
-0.986,-0.701,-0.741
-0.988,-0.701,-0.746
-0.989,-0.705,-0.749
-0.991,-0.713,-0.755
-0.993,-0.719,-0.759
-0.995,-0.725,-0.765
-0.997,-0.732,-0.77
-0.998,-0.738,-0.776
-1,-0.744,-0.78
-1.002,-0.752,-0.783
-1.004,-0.762,-0.785
-1.006,-0.771,-0.787
-1.008,-0.778,-0.788
-1.009,-0.786,-0.789
-1.011,-0.79,-0.79
-1.013,-0.795,-0.793
-1.015,-0.798,-0.793
-1.017,-0.803,-0.794
-1.018,-0.807,-0.795
-1.02,-0.811,-0.795
-1.022,-0.813,-0.795
-1.024,-0.815,-0.795
-1.026,-0.816,-0.794
-1.028,-0.816,-0.794
-1.029,-0.816,-0.794
-1.031,-0.815,-0.794
-1.033,-0.815,-0.794
-1.035,-0.815,-0.794
-1.037,-0.815,-0.794
-1.039,-0.814,-0.795
-1.04,-0.813,-0.798
-1.042,-0.811,-0.802
-1.044,-0.807,-0.804
-1.046,-0.801,-0.808
-1.048,-0.796,-0.811
-1.049,-0.792,-0.814
-1.051,-0.788,-0.816
-1.053,-0.784,-0.82
-1.055,-0.783,-0.823
-1.057,-0.783,-0.824
-1.059,-0.78,-0.825
-1.06,-0.779,-0.826
-1.062,-0.778,-0.827
-1.064,-0.779,-0.827
-1.066,-0.784,-0.829
-1.068,-0.789,-0.829
-1.07,-0.794,-0.83
-1.071,-0.796,-0.83
-1.073,-0.801,-0.83
-1.075,-0.808,-0.83
-1.077,-0.816,-0.83
-1.079,-0.822,-0.83
-1.08,-0.827,-0.83
-1.082,-0.832,-0.83
-1.084,-0.835,-0.83
-1.086,-0.839,-0.83
-1.088,-0.841,-0.83
-1.09,-0.844,-0.83
-1.091,-0.847,-0.83
-1.093,-0.848,-0.83
-1.095,-0.85,-0.83
-1.097,-0.852,-0.83
-1.099,-0.855,-0.83
-1.1,-0.855,-0.83
-1.102,-0.855,-0.83
-1.104,-0.855,-0.83
-1.106,-0.855,-0.83
-1.108,-0.855,-0.83
-1.11,-0.855,-0.83
-1.111,-0.854,-0.83
-1.113,-0.852,-0.832
-1.115,-0.849,-0.834
-1.117,-0.844,-0.838
-1.119,-0.84,-0.84
-1.121,-0.835,-0.843
-1.122,-0.832,-0.847
-1.124,-0.826,-0.85
-1.126,-0.823,-0.852
-1.128,-0.823,-0.858
-1.13,-0.823,-0.862
-1.131,-0.823,-0.869
-1.133,-0.823,-0.871
-1.135,-0.823,-0.875
-1.137,-0.823,-0.877
-1.139,-0.823,-0.878
-1.141,-0.823,-0.878
-1.142,-0.823,-0.878
-1.144,-0.822,-0.878
-1.146,-0.826,-0.878
-1.148,-0.832,-0.878
-1.15,-0.838,-0.879
-1.152,-0.843,-0.88
-1.153,-0.848,-0.884
-1.155,-0.852,-0.886
-1.157,-0.855,-0.887
-1.159,-0.858,-0.889
-1.161,-0.861,-0.89
-1.162,-0.864,-0.89
-1.164,-0.867,-0.891
-1.166,-0.867,-0.892
-1.168,-0.87,-0.895
-1.17,-0.873,-0.896
-1.172,-0.877,-0.898
-1.173,-0.881,-0.899
-1.175,-0.885,-0.903
-1.177,-0.887,-0.903
-1.179,-0.889,-0.904
-1.181,-0.891,-0.907
-1.182,-0.896,-0.909
-1.184,-0.9,-0.916
-1.186,-0.904,-0.923
-1.188,-0.91,-0.931
-1.19,-0.915,-0.935
-1.192,-0.921,-0.938
-1.193,-0.925,-0.941
-1.195,-0.928,-0.944
-1.197,-0.933,-0.944
-1.199,-0.935,-0.944
-1.201,-0.937,-0.945
-1.203,-0.94,-0.946
-1.204,-0.941,-0.946
-1.206,-0.941,-0.946
-1.208,-0.942,-0.947
-1.21,-0.942,-0.949
-1.212,-0.942,-0.949
-1.213,-0.942,-0.95
-1.215,-0.942,-0.95
-1.217,-0.942,-0.95
-1.219,-0.942,-0.949
-1.221,-0.943,-0.949
-1.223,-0.945,-0.946
-1.224,-0.946,-0.944
-1.226,-0.95,-0.942
-1.228,-0.953,-0.94
-1.23,-0.956,-0.937
-1.232,-0.964,-0.936
-1.233,-0.969,-0.935
-1.235,-0.975,-0.935
-1.237,-0.979,-0.933
-1.239,-0.984,-0.931
-1.241,-0.989,-0.929
-1.243,-0.991,-0.927
-1.244,-0.997,-0.926
-1.246,-0.999,-0.925
-1.248,-1.001,-0.923
-1.25,-1.005,-0.923
-1.252,-1.008,-0.921
-1.254,-1.01,-0.918
-1.255,-1.012,-0.917
-1.257,-1.016,-0.916
-1.259,-1.019,-0.914
-1.261,-1.02,-0.91
-1.263,-1.023,-0.909
-1.264,-1.024,-0.907
-1.266,-1.025,-0.906
-1.268,-1.026,-0.905
-1.27,-1.027,-0.904
-1.272,-1.027,-0.904
-1.274,-1.027,-0.904
-1.275,-1.027,-0.905
-1.277,-1.027,-0.909
-1.279,-1.027,-0.916
-1.281,-1.024,-0.925
-1.283,-1.021,-0.934
-1.285,-1.017,-0.943
-1.286,-1.014,-0.952
-1.288,-1.01,-0.959
-1.29,-1.007,-0.965
-1.292,-1.004,-0.971
-1.294,-1,-0.979
-1.295,-0.998,-0.986
-1.297,-0.996,-0.991
-1.299,-0.993,-0.997
-1.301,-0.993,-1.002
-1.303,-0.993,-1.008
-1.305,-0.995,-1.012
-1.306,-0.995,-1.017
-1.308,-0.996,-1.018
-1.31,-1,-1.019
-1.312,-1.005,-1.02
-1.314,-1.009,-1.02
-1.315,-1.014,-1.019
-1.317,-1.018,-1.02
-1.319,-1.021,-1.02
-1.321,-1.024,-1.02
-1.323,-1.027,-1.02
-1.325,-1.028,-1.02
-1.326,-1.03,-1.021
-1.328,-1.032,-1.023
-1.33,-1.033,-1.024
-1.332,-1.035,-1.024
-1.334,-1.038,-1.025
-1.336,-1.042,-1.026
-1.337,-1.047,-1.027
-1.339,-1.052,-1.028
-1.341,-1.055,-1.029
-1.343,-1.057,-1.03
-1.345,-1.06,-1.032
-1.346,-1.062,-1.033
-1.348,-1.063,-1.033
-1.35,-1.064,-1.032
-1.352,-1.065,-1.032
-1.354,-1.065,-1.032
-1.356,-1.064,-1.032
-1.357,-1.064,-1.032
-1.359,-1.064,-1.032
-1.361,-1.063,-1.033
-1.363,-1.062,-1.033
-1.365,-1.062,-1.035
-1.366,-1.062,-1.036
-1.368,-1.062,-1.038
-1.37,-1.065,-1.039
-1.372,-1.071,-1.041
-1.374,-1.079,-1.042
-1.376,-1.086,-1.042
-1.377,-1.092,-1.041
-1.379,-1.098,-1.041
-1.381,-1.103,-1.041
-1.383,-1.108,-1.041
-1.385,-1.115,-1.041
-1.387,-1.119,-1.041
-1.388,-1.123,-1.041
-1.39,-1.127,-1.042
-1.392,-1.13,-1.049
-1.394,-1.132,-1.056
-1.396,-1.134,-1.064
-1.397,-1.135,-1.074
-1.399,-1.135,-1.083
-1.401,-1.138,-1.093
-1.403,-1.141,-1.1
-1.405,-1.143,-1.107
-1.407,-1.144,-1.115
-1.408,-1.145,-1.122
-1.41,-1.145,-1.129
-1.412,-1.145,-1.136
-1.414,-1.144,-1.141
-1.416,-1.141,-1.147
-1.418,-1.136,-1.152
-1.419,-1.132,-1.154
-1.421,-1.129,-1.154
-1.423,-1.127,-1.155
-1.425,-1.125,-1.155
-1.427,-1.123,-1.155
-1.428,-1.122,-1.155
-1.43,-1.121,-1.154
-1.432,-1.123,-1.149
-1.434,-1.128,-1.145
-1.436,-1.137,-1.139
-1.438,-1.144,-1.135
-1.439,-1.15,-1.129
-1.441,-1.154,-1.125
-1.443,-1.159,-1.119
-1.445,-1.164,-1.115
-1.447,-1.172,-1.109
-1.448,-1.177,-1.103
-1.45,-1.184,-1.099
-1.452,-1.189,-1.097
-1.454,-1.195,-1.093
-1.456,-1.2,-1.092
-1.458,-1.203,-1.09
-1.459,-1.206,-1.088
-1.461,-1.209,-1.088
-1.463,-1.211,-1.088
-1.465,-1.211,-1.088
-1.467,-1.211,-1.089
-1.469,-1.21,-1.095
-1.47,-1.208,-1.102
-1.472,-1.204,-1.11
-1.474,-1.199,-1.121
-1.476,-1.194,-1.131
-1.478,-1.189,-1.139
-1.479,-1.183,-1.147
-1.481,-1.178,-1.153
-1.483,-1.177,-1.159
-1.485,-1.177,-1.166
-1.487,-1.176,-1.171
-1.489,-1.175,-1.176
-1.49,-1.175,-1.178
-1.492,-1.175,-1.181
-1.494,-1.175,-1.183
-1.496,-1.175,-1.183
-1.498,-1.175,-1.184
-1.5,-1.176,-1.184
-1.501,-1.176,-1.185
-1.503,-1.177,-1.186
-1.505,-1.177,-1.187
-1.507,-1.177,-1.19
-1.509,-1.177,-1.192
-1.51,-1.177,-1.194
-1.512,-1.177,-1.197
-1.514,-1.177,-1.199
-1.516,-1.176,-1.2
-1.518,-1.176,-1.201
-1.52,-1.174,-1.201
-1.521,-1.173,-1.201
-1.523,-1.171,-1.2
-1.525,-1.167,-1.199
-1.527,-1.166,-1.196
-1.529,-1.164,-1.193
-1.53,-1.162,-1.191
-1.532,-1.159,-1.19
-1.534,-1.157,-1.189
-1.536,-1.156,-1.186
-1.538,-1.155,-1.186
-1.54,-1.154,-1.186
-1.541,-1.154,-1.186
-1.543,-1.154,-1.186
-1.545,-1.154,-1.186
-1.547,-1.154,-1.186
-1.549,-1.157,-1.186
-1.551,-1.16,-1.186
-1.552,-1.167,-1.186
-1.554,-1.174,-1.186
-1.556,-1.181,-1.189
-1.558,-1.185,-1.194
-1.56,-1.191,-1.204
-1.561,-1.196,-1.213
-1.563,-1.201,-1.222
-1.565,-1.206,-1.23
-1.567,-1.211,-1.238
-1.569,-1.215,-1.241
-1.571,-1.221,-1.248
-1.572,-1.226,-1.251
-1.574,-1.231,-1.257
-1.576,-1.234,-1.26
-1.578,-1.238,-1.265
-1.58,-1.24,-1.267
-1.581,-1.242,-1.27
-1.583,-1.245,-1.273
-1.585,-1.246,-1.273
-1.587,-1.247,-1.275
-1.589,-1.248,-1.275
-1.591,-1.248,-1.276
-1.592,-1.248,-1.276
-1.594,-1.248,-1.276
-1.596,-1.248,-1.276
-1.598,-1.248,-1.276
-1.6,-1.248,-1.275
-1.602,-1.246,-1.275
-1.603,-1.24,-1.275
-1.605,-1.234,-1.275
-1.607,-1.23,-1.274
-1.609,-1.227,-1.271
-1.611,-1.223,-1.267
-1.612,-1.221,-1.263
-1.614,-1.22,-1.256
-1.616,-1.22,-1.249
-1.618,-1.219,-1.24
-1.62,-1.218,-1.232
-1.622,-1.219,-1.222
-1.623,-1.221,-1.214
-1.625,-1.226,-1.206
-1.627,-1.229,-1.197
-1.629,-1.233,-1.191
-1.631,-1.239,-1.184
-1.633,-1.248,-1.18
-1.634,-1.257,-1.175
-1.636,-1.265,-1.174
-1.638,-1.274,-1.172
-1.64,-1.283,-1.171
-1.642,-1.289,-1.169
-1.643,-1.296,-1.169
-1.645,-1.304,-1.168
-1.647,-1.312,-1.167
-1.649,-1.32,-1.168
-1.651,-1.328,-1.168
-1.653,-1.332,-1.168
-1.654,-1.335,-1.168
-1.656,-1.339,-1.171
-1.658,-1.34,-1.175
-1.66,-1.341,-1.18
-1.662,-1.34,-1.183
-1.663,-1.34,-1.189
-1.665,-1.339,-1.194
-1.667,-1.334,-1.201
-1.669,-1.328,-1.205
-1.671,-1.322,-1.211
-1.673,-1.314,-1.215
-1.674,-1.306,-1.221
-1.676,-1.298,-1.226
-1.678,-1.289,-1.232
-1.68,-1.28,-1.24
-1.682,-1.271,-1.248
-1.684,-1.265,-1.257
-1.685,-1.26,-1.264
-1.687,-1.255,-1.27
-1.689,-1.25,-1.277
-1.691,-1.246,-1.284
-1.693,-1.24,-1.291
-1.694,-1.237,-1.297
-1.696,-1.232,-1.302
-1.698,-1.228,-1.306
-1.7,-1.227,-1.312
-1.702,-1.224,-1.317
-1.704,-1.223,-1.321
-1.705,-1.222,-1.322
-1.707,-1.221,-1.322
-1.709,-1.221,-1.321
-1.711,-1.22,-1.321
-1.713,-1.227,-1.321
-1.714,-1.232,-1.319
-1.716,-1.24,-1.314
-1.718,-1.248,-1.31
-1.72,-1.256,-1.304
-1.722,-1.264,-1.297
-1.724,-1.274,-1.292
-1.725,-1.285,-1.287
-1.727,-1.295,-1.284
-1.729,-1.306,-1.28
-1.731,-1.314,-1.278
-1.733,-1.321,-1.276
-1.735,-1.326,-1.275
-1.736,-1.333,-1.27
-1.738,-1.34,-1.267
-1.74,-1.345,-1.261
-1.742,-1.349,-1.257
-1.744,-1.352,-1.254
-1.745,-1.353,-1.251
-1.747,-1.354,-1.25
-1.749,-1.354,-1.25
-1.751,-1.354,-1.25
-1.753,-1.353,-1.249
-1.755,-1.352,-1.249
-1.756,-1.349,-1.25
-1.758,-1.347,-1.25
-1.76,-1.342,-1.25
-1.762,-1.338,-1.25
-1.764,-1.333,-1.251
-1.766,-1.329,-1.252
-1.767,-1.326,-1.257
-1.769,-1.323,-1.258
-1.771,-1.321,-1.26
-1.773,-1.319,-1.263
-1.775,-1.319,-1.266
-1.776,-1.319,-1.268
-1.778,-1.321,-1.271
-1.78,-1.325,-1.274
-1.782,-1.33,-1.275
-1.784,-1.335,-1.276
-1.786,-1.341,-1.276
-1.787,-1.348,-1.277
-1.789,-1.353,-1.277
-1.791,-1.359,-1.277
-1.793,-1.365,-1.277
-1.795,-1.369,-1.278
-1.796,-1.375,-1.278
-1.798,-1.379,-1.282
-1.8,-1.384,-1.288
-1.802,-1.387,-1.295
-1.804,-1.389,-1.302
-1.806,-1.391,-1.306
-1.807,-1.393,-1.312
-1.809,-1.394,-1.317
-1.811,-1.394,-1.323
-1.813,-1.393,-1.329
-1.815,-1.389,-1.334
-1.817,-1.386,-1.339
-1.818,-1.382,-1.344
-1.82,-1.377,-1.349
-1.822,-1.372,-1.353
-1.824,-1.366,-1.358
-1.826,-1.361,-1.362
-1.827,-1.358,-1.365
-1.829,-1.354,-1.367
-1.831,-1.351,-1.368
-1.833,-1.35,-1.368
-1.835,-1.35,-1.368
-1.837,-1.35,-1.366
-1.838,-1.352,-1.361
-1.84,-1.357,-1.357
-1.842,-1.363,-1.351
-1.844,-1.371,-1.347
-1.846,-1.379,-1.342
-1.848,-1.387,-1.338
-1.849,-1.393,-1.333
-1.851,-1.398,-1.329
-1.853,-1.403,-1.324
-1.855,-1.406,-1.321
-1.857,-1.408,-1.315
-1.858,-1.409,-1.312
-1.86,-1.411,-1.307
-1.862,-1.411,-1.304
-1.864,-1.409,-1.301
-1.866,-1.407,-1.298
-1.868,-1.404,-1.295
-1.869,-1.397,-1.294
-1.871,-1.39,-1.293
-1.873,-1.384,-1.292
-1.875,-1.376,-1.291
-1.877,-1.369,-1.289
-1.878,-1.362,-1.288
-1.88,-1.354,-1.287
-1.882,-1.349,-1.287
-1.884,-1.342,-1.287
-1.886,-1.339,-1.287
-1.888,-1.335,-1.287
-1.889,-1.333,-1.288
-1.891,-1.33,-1.288
-1.893,-1.329,-1.288
-1.895,-1.326,-1.288
-1.897,-1.325,-1.289
-1.899,-1.324,-1.292
-1.9,-1.324,-1.296
-1.902,-1.324,-1.3
-1.904,-1.328,-1.305
-1.906,-1.335,-1.308
-1.908,-1.344,-1.315
-1.909,-1.353,-1.321
-1.911,-1.363,-1.326
-1.913,-1.372,-1.333
-1.915,-1.38,-1.34
-1.917,-1.387,-1.348
-1.919,-1.394,-1.356
-1.92,-1.4,-1.365
-1.922,-1.405,-1.375
-1.924,-1.409,-1.384
-1.926,-1.414,-1.396
-1.928,-1.417,-1.405
-1.929,-1.419,-1.416
-1.931,-1.422,-1.425
-1.933,-1.422,-1.435
-1.935,-1.422,-1.444
-1.937,-1.421,-1.452
-1.939,-1.418,-1.46
-1.94,-1.416,-1.468
-1.942,-1.411,-1.476
-1.944,-1.405,-1.483
-1.946,-1.398,-1.487
-1.948,-1.393,-1.491
-1.95,-1.387,-1.495
-1.951,-1.38,-1.496
-1.953,-1.377,-1.498
-1.955,-1.371,-1.499
-1.957,-1.366,-1.501
-1.959,-1.361,-1.504
-1.96,-1.358,-1.506
-1.962,-1.353,-1.508
-1.964,-1.351,-1.51
-1.966,-1.349,-1.514
-1.968,-1.348,-1.515
-1.97,-1.347,-1.515
-1.971,-1.347,-1.514
-1.973,-1.347,-1.513
-1.975,-1.349,-1.509
-1.977,-1.353,-1.501
-1.979,-1.358,-1.496
-1.981,-1.362,-1.489
-1.982,-1.366,-1.485
-1.984,-1.369,-1.478
-1.986,-1.371,-1.471
-1.988,-1.374,-1.462
-1.99,-1.377,-1.453
-1.991,-1.381,-1.442
-1.993,-1.388,-1.427
-1.995,-1.399,-1.415
-1.997,-1.407,-1.413
-1.999,-1.412,-1.411
-2.001,-1.416,-1.407
-2.002,-1.421,-1.403
-2.004,-1.424,-1.398
-2.006,-1.428,-1.395
-2.008,-1.428,-1.388
-2.01,-1.428,-1.38
-2.011,-1.427,-1.377
-2.013,-1.426,-1.372
-2.015,-1.423,-1.372
-2.017,-1.418,-1.372
-2.019,-1.414,-1.371
-2.021,-1.407,-1.371
-2.022,-1.403,-1.371
-2.024,-1.397,-1.372
-2.026,-1.39,-1.376
-2.028,-1.385,-1.381
-2.03,-1.38,-1.389
-2.032,-1.376,-1.399
-2.033,-1.37,-1.411
-2.035,-1.368,-1.422
-2.037,-1.363,-1.433
-2.039,-1.36,-1.444
-2.041,-1.357,-1.455
-2.042,-1.353,-1.467
-2.044,-1.351,-1.477
-2.046,-1.35,-1.485
-2.048,-1.348,-1.493
-2.05,-1.347,-1.5
-2.052,-1.345,-1.505
-2.053,-1.344,-1.508
-2.055,-1.344,-1.511
-2.057,-1.344,-1.511
-2.059,-1.344,-1.511
-2.061,-1.344,-1.511
-2.063,-1.344,-1.511
-2.064,-1.345,-1.511
-2.066,-1.348,-1.51
-2.068,-1.351,-1.51
-2.07,-1.353,-1.51
-2.072,-1.359,-1.509
-2.073,-1.362,-1.506
-2.075,-1.369,-1.502
-2.077,-1.375,-1.499
-2.079,-1.381,-1.496
-2.081,-1.387,-1.492
-2.083,-1.396,-1.49
-2.084,-1.404,-1.487
-2.086,-1.414,-1.485
-2.088,-1.423,-1.481
-2.09,-1.435,-1.478
-2.092,-1.446,-1.476
-2.093,-1.458,-1.472
-2.095,-1.47,-1.47
-2.097,-1.481,-1.465
-2.099,-1.49,-1.463
-2.101,-1.499,-1.46
-2.103,-1.506,-1.458
-2.104,-1.511,-1.456
-2.106,-1.517,-1.454
-2.108,-1.52,-1.453
-2.11,-1.525,-1.451
-2.112,-1.527,-1.45
-2.114,-1.53,-1.449
-2.115,-1.532,-1.449
-2.117,-1.533,-1.449
-2.119,-1.533,-1.448
-2.121,-1.533,-1.448
-2.123,-1.533,-1.448
-2.124,-1.533,-1.448
-2.126,-1.534,-1.448
-2.128,-1.534,-1.448
-2.13,-1.534,-1.449
-2.132,-1.534,-1.449
-2.134,-1.534,-1.45
-2.135,-1.533,-1.452
-2.137,-1.533,-1.454
-2.139,-1.533,-1.458
-2.141,-1.532,-1.461
-2.143,-1.53,-1.464
-2.144,-1.529,-1.468
-2.146,-1.529,-1.472
-2.148,-1.529,-1.477
-2.15,-1.529,-1.482
-2.152,-1.528,-1.49
-2.154,-1.527,-1.5
-2.155,-1.527,-1.509
-2.157,-1.527,-1.519
-2.159,-1.527,-1.528
-2.161,-1.528,-1.534
-2.163,-1.528,-1.541
-2.165,-1.528,-1.545
-2.166,-1.529,-1.55
-2.168,-1.532,-1.554
-2.17,-1.534,-1.554
-2.172,-1.537,-1.555
-2.174,-1.541,-1.555
-2.175,-1.545,-1.555
-2.177,-1.55,-1.555
-2.179,-1.553,-1.555
-2.181,-1.557,-1.555
-2.183,-1.561,-1.554
-2.185,-1.563,-1.554
-2.186,-1.566,-1.554
-2.188,-1.569,-1.555
-2.19,-1.572,-1.555
-2.192,-1.573,-1.555
-2.194,-1.575,-1.555
-2.196,-1.578,-1.555
-2.197,-1.579,-1.554
-2.199,-1.58,-1.552
-2.201,-1.581,-1.547
-2.203,-1.581,-1.543
-2.205,-1.581,-1.537
-2.206,-1.581,-1.532
-2.208,-1.58,-1.527
-2.21,-1.58,-1.52
-2.212,-1.58,-1.515
-2.214,-1.58,-1.509
-2.216,-1.578,-1.502
-2.217,-1.575,-1.498
-2.219,-1.572,-1.491
-2.221,-1.571,-1.485
-2.223,-1.567,-1.479
-2.225,-1.566,-1.473
-2.226,-1.564,-1.468
-2.228,-1.561,-1.462
-2.23,-1.56,-1.456
-2.232,-1.557,-1.452
-2.234,-1.555,-1.446
-2.236,-1.554,-1.442
-2.237,-1.553,-1.437
-2.239,-1.551,-1.434
-2.241,-1.55,-1.43
-2.243,-1.546,-1.425
-2.245,-1.544,-1.421
-2.247,-1.541,-1.415
-2.248,-1.538,-1.411
-2.25,-1.535,-1.405
-2.252,-1.532,-1.402
-2.254,-1.528,-1.397
-2.256,-1.526,-1.393
-2.257,-1.523,-1.388
-2.259,-1.52,-1.384
-2.261,-1.516,-1.378
-2.263,-1.514,-1.374
-2.265,-1.51,-1.369
-2.267,-1.507,-1.365
-2.268,-1.504,-1.361
-2.27,-1.501,-1.356
-2.272,-1.498,-1.351
-2.274,-1.495,-1.344
-2.276,-1.491,-1.34
-2.277,-1.488,-1.335
-2.279,-1.483,-1.331
-2.281,-1.48,-1.328
-2.283,-1.476,-1.323
-2.285,-1.47,-1.32
-2.287,-1.465,-1.316
-2.288,-1.462,-1.314
-2.29,-1.459,-1.311
-2.292,-1.455,-1.308
-2.294,-1.451,-1.307
-2.296,-1.448,-1.305
-2.298,-1.445,-1.302
-2.299,-1.443,-1.301
-2.301,-1.442,-1.297
-2.303,-1.44,-1.294
-2.305,-1.436,-1.291
-2.307,-1.435,-1.287
-2.308,-1.431,-1.285
-2.31,-1.427,-1.283
-2.312,-1.424,-1.28
-2.314,-1.419,-1.279
-2.316,-1.416,-1.278
-2.318,-1.415,-1.278
-2.319,-1.414,-1.277
-2.321,-1.412,-1.276
-2.323,-1.411,-1.274
-2.325,-1.408,-1.271
-2.327,-1.406,-1.269
-2.329,-1.403,-1.267
-2.33,-1.4,-1.266
-2.332,-1.398,-1.267
-2.334,-1.396,-1.265
-2.336,-1.395,-1.264
-2.338,-1.395,-1.263
-2.339,-1.393,-1.261
-2.341,-1.389,-1.259
-2.343,-1.387,-1.257
-2.345,-1.385,-1.256
-2.347,-1.385,-1.255
-2.349,-1.38,-1.254
-2.35,-1.379,-1.252
-2.352,-1.376,-1.252
-2.354,-1.374,-1.251
-2.356,-1.371,-1.25
-2.358,-1.368,-1.249
-2.359,-1.365,-1.249
-2.361,-1.361,-1.249
-2.363,-1.358,-1.248
-2.365,-1.354,-1.247
-2.367,-1.35,-1.247
-2.369,-1.347,-1.246
-2.37,-1.343,-1.245
-2.372,-1.341,-1.245
-2.374,-1.338,-1.243
-2.376,-1.335,-1.243
-2.378,-1.332,-1.242
-2.38,-1.326,-1.242
-2.381,-1.323,-1.242
-2.383,-1.32,-1.242
-2.385,-1.317,-1.242
-2.387,-1.314,-1.242
-2.389,-1.312,-1.242
-2.39,-1.308,-1.242
-2.392,-1.306,-1.242
-2.394,-1.303,-1.242
-2.396,-1.302,-1.243
-2.398,-1.3,-1.243
-2.4,-1.297,-1.243
-2.401,-1.296,-1.243
-2.403,-1.295,-1.243
-2.405,-1.294,-1.243
-2.407,-1.293,-1.243
-2.409,-1.292,-1.243
-2.411,-1.291,-1.243
-2.412,-1.289,-1.243
-2.414,-1.287,-1.243
-2.416,-1.286,-1.243
-2.418,-1.285,-1.243
-2.42,-1.283,-1.243
-2.421,-1.282,-1.243
-2.423,-1.279,-1.243
-2.425,-1.278,-1.243
-2.427,-1.276,-1.245
-2.429,-1.275,-1.246
-2.431,-1.274,-1.248
-2.432,-1.274,-1.248
-2.434,-1.271,-1.249
-2.436,-1.27,-1.25
-2.438,-1.269,-1.251
-2.44,-1.268,-1.251
-2.441,-1.267,-1.252
-2.443,-1.266,-1.254
-2.445,-1.264,-1.254
-2.447,-1.263,-1.255
-2.449,-1.263,-1.257
-2.451,-1.261,-1.258
-2.452,-1.261,-1.259
-2.454,-1.261,-1.26
-2.456,-1.261,-1.261
-2.458,-1.261,-1.263
-2.46,-1.261,-1.263
-2.462,-1.26,-1.264
-2.463,-1.26,-1.265
-2.465,-1.26,-1.267
-2.467,-1.26,-1.269
-2.469,-1.26,-1.271
-2.471,-1.261,-1.273
-2.472,-1.261,-1.275
-2.474,-1.261,-1.276
-2.476,-1.261,-1.276
-2.478,-1.261,-1.277
-2.48,-1.263,-1.277
-2.482,-1.264,-1.278
-2.483,-1.265,-1.279
-2.485,-1.266,-1.28
-2.487,-1.266,-1.28
-2.489,-1.267,-1.282
-2.491,-1.267,-1.283
-2.492,-1.268,-1.285
-2.494,-1.269,-1.287
-2.496,-1.27,-1.288
-2.498,-1.271,-1.289
-2.5,-1.273,-1.292
-2.502,-1.275,-1.293
-2.503,-1.276,-1.295
-2.505,-1.277,-1.297
-2.507,-1.279,-1.3
-2.509,-1.28,-1.302
-2.511,-1.282,-1.304
-2.513,-1.283,-1.306
-2.514,-1.284,-1.308
-2.516,-1.285,-1.31
-2.518,-1.285,-1.312
-2.52,-1.286,-1.313
-2.522,-1.288,-1.315
-2.523,-1.288,-1.317
-2.525,-1.289,-1.319
-2.527,-1.291,-1.321
-2.529,-1.292,-1.323
-2.531,-1.294,-1.324
-2.533,-1.295,-1.326
-2.534,-1.295,-1.329
-2.536,-1.296,-1.331
-2.538,-1.298,-1.332
-2.54,-1.3,-1.333
-2.542,-1.301,-1.335
-2.544,-1.302,-1.338
-2.545,-1.304,-1.339
-2.547,-1.305,-1.342
-2.549,-1.307,-1.344
-2.551,-1.308,-1.345
-2.553,-1.31,-1.347
-2.554,-1.312,-1.349
-2.556,-1.315,-1.351
-2.558,-1.32,-1.357
-2.56,-1.323,-1.36
-2.562,-1.325,-1.363
-2.564,-1.326,-1.366
-2.565,-1.329,-1.368
-2.567,-1.33,-1.369
-2.569,-1.33,-1.37
-2.571,-1.331,-1.37
-2.573,-1.331,-1.371
-2.574,-1.331,-1.371
-2.576,-1.332,-1.372
-2.578,-1.333,-1.374
-2.58,-1.337,-1.377
-2.582,-1.34,-1.379
-2.584,-1.341,-1.382
-2.585,-1.342,-1.382
-2.587,-1.342,-1.384
-2.589,-1.342,-1.384
-2.591,-1.343,-1.385
-2.593,-1.345,-1.386
-2.595,-1.348,-1.389
-2.596,-1.351,-1.393
-2.598,-1.354,-1.397
-2.6,-1.358,-1.399
-2.602,-1.36,-1.403
-2.604,-1.362,-1.405
-2.605,-1.365,-1.408
-2.607,-1.366,-1.409
-2.609,-1.369,-1.413
-2.611,-1.371,-1.415
-2.613,-1.375,-1.418
-2.615,-1.378,-1.422
-2.616,-1.381,-1.426
-2.618,-1.385,-1.428
-2.62,-1.388,-1.432
-2.622,-1.391,-1.435
-2.624,-1.394,-1.439
-2.625,-1.396,-1.442
-2.627,-1.398,-1.444
-2.629,-1.4,-1.446
-2.631,-1.403,-1.449
-2.633,-1.405,-1.451
-2.635,-1.407,-1.454
-2.636,-1.411,-1.456
-2.638,-1.414,-1.46
